x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.22,1996-06-22 00:00:00,AB,1996,6,22,10.8,,8.9,,12.7,,0.4,,0.4,,0,,0,,,,,,0,,7.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.23,1996-06-23 00:00:00,AB,1996,6,23,10.7,,8,,13.3,,1,,1,,0,,0,,,,,,0,,7.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.24,1996-06-24 00:00:00,AB,1996,6,24,9.1,,5.6,,12.6,,1.6,,1.6,,0,,0,,,,,,0,,8.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.25,1996-06-25 00:00:00,AB,1996,6,25,11.4,,7.7,,15.1,,0,,0,,0,,0,,,,,,0,,6.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.26,1996-06-26 00:00:00,AB,1996,6,26,15.9,,10.4,,21.4,,0.8,,0.8,,0,,0,,,,,,0,,2.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.27,1996-06-27 00:00:00,AB,1996,6,27,14.1,,8.6,,19.6,,0.2,,0.2,,0,,0,,,,,,0,,3.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.28,1996-06-28 00:00:00,AB,1996,6,28,16,,10.7,,21.2,,2.4,,2.4,,0,,0,,,,,,0,,2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.29,1996-06-29 00:00:00,AB,1996,6,29,15.2,,10.5,,19.8,,0,,0,,0,,0,,,,,,0,,2.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.6.30,1996-06-30 00:00:00,AB,1996,6,30,15.5,,8.9,,22.1,,0,,0,,0,,0,,,,,,0,,2.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.1,1996-07-01 00:00:00,AB,1996,7,1,18.2,,14.1,,22.2,,7,,7,,0,,0,,,,,,0.2,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.2,1996-07-02 00:00:00,AB,1996,7,2,16.7,,10.8,,22.6,,0.2,,0.2,,0,,0,,,,,,0,,1.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.3,1996-07-03 00:00:00,AB,1996,7,3,19.8,,15.8,,23.7,,0,,0,,0,,0,,,,,,1.8,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.4,1996-07-04 00:00:00,AB,1996,7,4,17.6,,12.8,,22.4,,4.8,,4.8,,0,,0,,,,,,0,,0.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.5,1996-07-05 00:00:00,AB,1996,7,5,14.1,,10.1,,18.1,,1,,1,,0,,0,,,,,,0,,3.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.6,1996-07-06 00:00:00,AB,1996,7,6,13.6,,10.8,,16.3,,4.2,,4.2,,0,,0,,,,,,0,,4.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.7,1996-07-07 00:00:00,AB,1996,7,7,14.9,,9.4,,20.3,,0.2,,0.2,,0,,0,,,,,,0,,3.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.8,1996-07-08 00:00:00,AB,1996,7,8,14.6,,8.7,,20.5,,0,,0,,0,,0,,,,,,0,,3.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.9,1996-07-09 00:00:00,AB,1996,7,9,19.7,,13.3,,26.1,,8.6,,8.6,,0,,0,,,,,,1.7,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.10,1996-07-10 00:00:00,AB,1996,7,10,14.3,,10.4,,18.1,,9.8,,9.8,,0,,0,,,,,,0,,3.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.11,1996-07-11 00:00:00,AB,1996,7,11,16.8,,11.7,,21.9,,0,,0,,0,,0,,,,,,0,,1.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.12,1996-07-12 00:00:00,AB,1996,7,12,17,,9.8,,24.2,,0,,0,,0,,0,,,,,,0,,1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.13,1996-07-13 00:00:00,AB,1996,7,13,18.1,,11.9,,24.2,,1.2,,1.2,,0,,0,,,,,,0.1,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.14,1996-07-14 00:00:00,AB,1996,7,14,18.8,,13.2,,24.3,,0.2,,0.2,,0,,0,,,,,,0.8,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.15,1996-07-15 00:00:00,AB,1996,7,15,20.7,,15.4,,25.9,,3.6,,3.6,,0,,0,,,,,,2.7,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.16,1996-07-16 00:00:00,AB,1996,7,16,14.7,,12.5,,16.9,,0.8,,0.8,,0,,0,,,,,,0,,3.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.17,1996-07-17 00:00:00,AB,1996,7,17,15.3,,10.9,,19.6,,0,,0,,0,,0,,,,,,0,,2.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.18,1996-07-18 00:00:00,AB,1996,7,18,16.5,,10,,23,,0.8,,0.8,,0,,0,,,,,,0,,1.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.19,1996-07-19 00:00:00,AB,1996,7,19,13.8,E,9.5,E,18,E,4.2,E,4.2,E,0,,0,,,,,,0,E,4.2,E,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.20,1996-07-20 00:00:00,AB,1996,7,20,11.2,,7.1,,15.3,,0.6,,0.6,,0,,0,,,,,,0,,6.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.21,1996-07-21 00:00:00,AB,1996,7,21,15,,10,,20,,0.6,,0.6,,0,,0,,,,,,0,,3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.22,1996-07-22 00:00:00,AB,1996,7,22,17.8,,13.3,,22.3,,2.2,,2.2,,0,,0,,,,,,0,,0.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.23,1996-07-23 00:00:00,AB,1996,7,23,18,,12.3,,23.7,,0,,0,,0,,0,,,,,,0,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.24,1996-07-24 00:00:00,AB,1996,7,24,17.1,,11.4,,22.8,,0.4,,0.4,,0,,0,,,,,,0,,0.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.25,1996-07-25 00:00:00,AB,1996,7,25,16.7,,12.9,,20.5,,2.2,,2.2,,0,,0,,,,,,0,,1.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.26,1996-07-26 00:00:00,AB,1996,7,26,16.9,,11.9,,21.9,,0,,0,,0,,0,,,,,,0,,1.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.27,1996-07-27 00:00:00,AB,1996,7,27,16.5,,10.9,,22.1,,0.6,,0.6,,0,,0,,,,,,0,,1.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.28,1996-07-28 00:00:00,AB,1996,7,28,18.8,,11.4,,26.1,,0,,0,,0,,0,,,,,,0.8,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.29,1996-07-29 00:00:00,AB,1996,7,29,20.6,,14.2,,27,,0,,0,,0,,0,,,,,,2.6,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.30,1996-07-30 00:00:00,AB,1996,7,30,22.5,,17.4,,27.5,,0,,0,,0,,0,,,,,,4.5,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.7.31,1996-07-31 00:00:00,AB,1996,7,31,17.3,,11.9,,22.7,,1.6,,1.6,,0,,0,,,,,,0,,0.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.1,1996-08-01 00:00:00,AB,1996,8,1,18.1,,10.5,,25.6,,0,,0,,0,,0,E,,,,,0.1,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.2,1996-08-02 00:00:00,AB,1996,8,2,20.1,,13.5,,26.7,,1.8,,1.8,,0,,0,E,,,,,2.1,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.3,1996-08-03 00:00:00,AB,1996,8,3,13.2,,11.8,,14.5,,10.8,,10.8,,0,,0,E,,,,,0,,4.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.4,1996-08-04 00:00:00,AB,1996,8,4,15.5,,11.5,,19.4,,4,,4,,0,,0,E,,,,,0,,2.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.5,1996-08-05 00:00:00,AB,1996,8,5,12.1,,9.4,,14.7,,12.4,,12.4,,0,,0,E,,,,,0,,5.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.6,1996-08-06 00:00:00,AB,1996,8,6,14.3,,10,,18.5,,1.8,,1.8,,0,,0,E,,,,,0,,3.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.7,1996-08-07 00:00:00,AB,1996,8,7,14.5,,8.6,,20.4,,0,,0,,0,,0,E,,,,,0,,3.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.8,1996-08-08 00:00:00,AB,1996,8,8,18.3,,11.8,,24.8,,0,,0,,0,,0,E,,,,,0.3,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.9,1996-08-09 00:00:00,AB,1996,8,9,19.9,,13.2,,26.5,,0,,0,,0,,0,E,,,,,1.9,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.10,1996-08-10 00:00:00,AB,1996,8,10,19.5,,14.5,,24.5,,0,,0,,0,,0,E,,,,,1.5,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.11,1996-08-11 00:00:00,AB,1996,8,11,19.3,,14.3,,24.3,,1,,1,,0,,0,E,,,,,1.3,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.12,1996-08-12 00:00:00,AB,1996,8,12,17.5,,13.2,,21.7,,1.6,,1.6,,0,,0,E,,,,,0,,0.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.13,1996-08-13 00:00:00,AB,1996,8,13,17.6,,11.1,,24,,0,,0,,0,,0,E,,,,,0,,0.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.14,1996-08-14 00:00:00,AB,1996,8,14,20.7,,14.4,,27,,0,,0,,0,,0,E,,,,,2.7,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.15,1996-08-15 00:00:00,AB,1996,8,15,16.7,,11.8,,21.5,,0.6,,0.6,,0,,0,E,,,,,0,,1.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.16,1996-08-16 00:00:00,AB,1996,8,16,14.5,,10.9,,18.1,,6.2,,6.2,,0,,0,E,,,,,0,,3.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.17,1996-08-17 00:00:00,AB,1996,8,17,13,,8.3,,17.6,,0.8,,0.8,,0,,0,E,,,,,0,,5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.18,1996-08-18 00:00:00,AB,1996,8,18,12.8,,6.6,,19,,0,,0,,0,,0,E,,,,,0,,5.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.19,1996-08-19 00:00:00,AB,1996,8,19,14.8,,8.8,,20.7,,0,,0,,0,,0,E,,,,,0,,3.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.20,1996-08-20 00:00:00,AB,1996,8,20,14.4,,8.7,,20,,0,,0,,0,,0,E,,,,,0,,3.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.21,1996-08-21 00:00:00,AB,1996,8,21,14.5,,8.6,,20.3,,0,,0,,0,,0,E,,,,,0,,3.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.22,1996-08-22 00:00:00,AB,1996,8,22,16,,9.5,,22.5,,0,,0,,0,,0,E,,,,,0,,2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.23,1996-08-23 00:00:00,AB,1996,8,23,19.5,,11.4,,27.5,,0,,0,,0,,0,E,,,,,1.5,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.24,1996-08-24 00:00:00,AB,1996,8,24,16.7,,11.4,,22,,0,,0,,0,,0,E,,,,,0,,1.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.25,1996-08-25 00:00:00,AB,1996,8,25,17.7,,10.2,,25.1,,0,,0,,0,,0,E,,,,,0,,0.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.26,1996-08-26 00:00:00,AB,1996,8,26,20.9,,12.2,,29.6,,0,,0,,0,,0,E,,,,,2.9,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.27,1996-08-27 00:00:00,AB,1996,8,27,21.3,,13.5,,29.1,,0,,0,,0,,0,E,,,,,3.3,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.28,1996-08-28 00:00:00,AB,1996,8,28,21.6,,12.8,,30.3,,0,,0,,0,,0,E,,,,,3.6,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.29,1996-08-29 00:00:00,AB,1996,8,29,22.8,,17.8,,27.7,,0,,0,,0,,0,E,,,,,4.8,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.30,1996-08-30 00:00:00,AB,1996,8,30,21.7,,14.2,,29.2,,0.6,,0.6,,0,,0,E,,,,,3.7,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.8.31,1996-08-31 00:00:00,AB,1996,8,31,16.1,,9.4,,22.8,,0.2,,0.2,,0,,0,E,,,,,0,,1.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.1,1996-09-01 00:00:00,AB,1996,9,1,13.6,,11.9,,15.2,,0.4,,0.4,,0,,0,,,,,,0,,4.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.2,1996-09-02 00:00:00,AB,1996,9,2,13.3,,9.9,,16.6,,0.2,,0.2,,0,,0,,,,,,0,,4.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.3,1996-09-03 00:00:00,AB,1996,9,3,9.3,,6.8,,11.8,,0.4,,0.4,,0,,0,,,,,,0,,8.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.4,1996-09-04 00:00:00,AB,1996,9,4,7.8,,6.3,,9.2,,0.4,,0.4,,0,,0,,,,,,0,,10.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.5,1996-09-05 00:00:00,AB,1996,9,5,8.3,,6.5,,10,,9,,9,,0,,0,,,,,,0,,9.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.6,1996-09-06 00:00:00,AB,1996,9,6,8.3,,2.7,,13.8,,0,,0,,0,,0,,,,,,0,,9.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.7,1996-09-07 00:00:00,AB,1996,9,7,10.9,,5,,16.8,,0,,0,,0,,0,,,,,,0,,7.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.8,1996-09-08 00:00:00,AB,1996,9,8,11.4,,6.8,,15.9,,5.6,,5.6,,0,,0,,,,,,0,,6.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.9,1996-09-09 00:00:00,AB,1996,9,9,9.6,,4.7,,14.5,,0.2,,0.2,,0,,0,,,,,,0,,8.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.10,1996-09-10 00:00:00,AB,1996,9,10,13.1,,6.1,,20.1,,0,,0,,0,,0,,,,,,0,,4.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.11,1996-09-11 00:00:00,AB,1996,9,11,16.4,,9.5,,23.3,,0,,0,,0,,0,,,,,,0,,1.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.12,1996-09-12 00:00:00,AB,1996,9,12,18,,9,,27,,0,,0,,0,,0,,,,,,0,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.13,1996-09-13 00:00:00,AB,1996,9,13,19.2,,14.9,,23.5,,0,,0,,0,,0,,,,,,1.2,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.14,1996-09-14 00:00:00,AB,1996,9,14,15.5,,9.8,,21.1,,0,,0,,0,,0,,,,,,0,,2.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.15,1996-09-15 00:00:00,AB,1996,9,15,15.3,,8.8,,21.8,,0.6,,0.6,,0,,0,,,,,,0,,2.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.16,1996-09-16 00:00:00,AB,1996,9,16,11.5,,10,,12.9,,6.8,,6.8,,0,,0,,,,,,0,,6.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.17,1996-09-17 00:00:00,AB,1996,9,17,9.1,,8,,10.2,,9,,9,,0,,0,,,,,,0,,8.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.18,1996-09-18 00:00:00,AB,1996,9,18,11.4,,9.3,,13.4,,0.2,,0.2,,0,,0,,,,,,0,,6.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.19,1996-09-19 00:00:00,AB,1996,9,19,8.6,,7.2,,9.9,,6,,6,,0,,0,,,,,,0,,9.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.20,1996-09-20 00:00:00,AB,1996,9,20,8.4,,3,,13.7,,0,,0,,0,,0,,,,,,0,,9.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.21,1996-09-21 00:00:00,AB,1996,9,21,7.5,,0.5,,14.4,,0,,0,,0,,0,,,,,,0,,10.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.22,1996-09-22 00:00:00,AB,1996,9,22,7.1,,2.4,,11.8,,0,,0,,0,,0,,,,,,0,,10.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.23,1996-09-23 00:00:00,AB,1996,9,23,6.5,,1.4,,11.5,,0,,0,,0,,0,,,,,,0,,11.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.24,1996-09-24 00:00:00,AB,1996,9,24,8.8,,3.5,,14,,0,,0,,0,,0,,,,,,0,,9.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.25,1996-09-25 00:00:00,AB,1996,9,25,5.1,,1.2,,8.9,,0.8,,0.8,,0,,0,,,,,,0,,12.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.26,1996-09-26 00:00:00,AB,1996,9,26,4.3,,0.5,,8.1,,0.8,,0.8,,0,,0,,,,,,0,,13.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.27,1996-09-27 00:00:00,AB,1996,9,27,8.7,,4.8,,12.5,,5.4,,5.4,,0,,0,,,,,,0,,9.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.28,1996-09-28 00:00:00,AB,1996,9,28,4.3,,1.2,,7.4,,4.4,,4.4,,0,T,0,,,,,,0,,13.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.29,1996-09-29 00:00:00,AB,1996,9,29,2.5,,-0.3,,5.3,,8.4,,8.4,,0,,0,,,,,,0,,15.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.9.30,1996-09-30 00:00:00,AB,1996,9,30,1.2,,-1.1,,3.5,,0,T,0,,0,T,0,,,,,,0,,16.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.1,1996-10-01 00:00:00,AB,1996,10,1,1,,-1.3,,3.3,,0,,0,,0,,,M,,,,,0,,17,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.2,1996-10-02 00:00:00,AB,1996,10,2,1.5,,-1.8,,4.8,,0,,0,,0,,,M,,,,,0,,16.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.3,1996-10-03 00:00:00,AB,1996,10,3,6.5,,1.3,,11.7,,0,,0,,0,,,M,,,,,0,,11.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.4,1996-10-04 00:00:00,AB,1996,10,4,13.5,,4.2,,22.7,,0.4,,0.4,,0,,,M,,,,,0,,4.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.5,1996-10-05 00:00:00,AB,1996,10,5,8.3,,3.4,,13.2,,0,,0,,0,,,M,,,,,0,,9.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.6,1996-10-06 00:00:00,AB,1996,10,6,6,,0.3,,11.6,,0,,0,,0,,,M,,,,,0,,12,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.7,1996-10-07 00:00:00,AB,1996,10,7,12.4,,4.9,,19.8,,0.6,,0.6,,0,,,M,,,,,0,,5.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.8,1996-10-08 00:00:00,AB,1996,10,8,10.4,,5.5,,15.2,,0.2,,0.2,,0,,,M,,,,,0,,7.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.9,1996-10-09 00:00:00,AB,1996,10,9,11.9,,5.2,,18.5,,0,,0,,0,,,M,,,,,0,,6.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.10,1996-10-10 00:00:00,AB,1996,10,10,13.4,,7.5,,19.2,,0,,0,,0,,,M,,,,,0,,4.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.11,1996-10-11 00:00:00,AB,1996,10,11,8.6,,4.4,,12.7,,0,,0,,0,,,M,,,,,0,,9.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.12,1996-10-12 00:00:00,AB,1996,10,12,6.4,,-0.2,,13,,0.2,,0.2,,0,,,M,,,,,0,,11.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.13,1996-10-13 00:00:00,AB,1996,10,13,8.1,,3.5,,12.7,,0,,0,,0,,,M,,,,,0,,9.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.14,1996-10-14 00:00:00,AB,1996,10,14,8.5,,2.8,,14.1,,0,T,0,T,0,,,M,,,,,0,,9.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.15,1996-10-15 00:00:00,AB,1996,10,15,6.1,,1.8,,10.4,,0,T,0,T,0,,,M,,,,,0,,11.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.1996.10.16,1996-10-16 00:00:00,AB,1996,10,16,2.4,,-2.2,,6.9,,0,,0,,0,,,M,,,,,0,,15.6,,,,,
